id,source,text,sentiment,sarcasm
sr-01194,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Pogledao sam ovaj film davno i dobar je film.... ja sam Hrvat i zaista nemam ništa protiv srpskog naroda što više volim ih više nego i jedan drugi narod na svijetu... i čitatelju ove poruke se duboko zahvaljujem na razumijevanju ALI..... vaše srpske crkve i ""veliko srpska politika"" ne priznaju Hrvate i što više prozivaju našu isjeckanu i izdijeljenu ""zemlju Hrvata"" svojom (što u isto vrijeme hrvati ne rade i pomirljivi su) ..... ja razumijem ponos Srba ali ako uistinu želite znati istinu morate poslušati obadvije strane.... Hrvatska politika nije hrvatski narod... Pravi ponosni Hrvati su prisiljeni napustiti Hrvatsku zemlju zbog nedomoljubnih ljudi na vlasi ,veleizdajnika i izroda Hrvatskoga.... do te mjere da smo počeli gubiti suverenitet.... Hrvati i Srbi ne surađuju dobro na politici i nikada neće .... ali imamo jedan život i trebamo ga provesti u zajedništvu a ne u otuđivanju.... preostali hrvati u hrvatskoj... (3M hrvata od toga 2M glasača) se trudi vratiti hrvatsku u ruke hrvatskog naroda... tako i vas srbe molim da preuzmete vlast u ruke srpskog naroda.... jer mislim da narod u srbiji nema jedne stavove kao što ih vodi vaša crkva i politika... Također evo smeta mi kada nazivate Srpsko-Hrvatski jezik jer doista se jako razlikuju.... i ja kad sam bio u srbiji 50% riječi nisam razumio u razgovoru između 2 srbina... i ne vidim razlog zašto se nikad ne naziva Hrvatsko-Srpski jezik.... jer doista mi se čini Hrvatski ""čistiji"" slavenski jezik od Srpskog koji se kroz godine napunio stranim riječima što turskog, što engleskog , pa i bugarog...čuvajte svoj jezik jer bez narodnog jezika gubite svoj suverenitet. Svijet je ogroman i sastoji se od 250 zemalja... između kojih smo naj sličniji mi i vi.... budimo jedni uz druge kao što su Hrvati i Slovenci jedni uz druge i uvijek osjetim toplinu Slovenaca kad sam ondje.",,
sr-01195,https://www.youtube.com/watch?v=HMIfPTqxmWw,Frka vam je da ne me pojebe....,,
sr-01196,https://www.youtube.com/watch?v=HMIfPTqxmWw,Sranje totalno i ponizavanje srbske tradicija!,,
sr-01197,https://www.youtube.com/watch?v=HMIfPTqxmWw,"papapapaa,,,,ma papaj ga majmune",,
sr-01198,https://www.youtube.com/watch?v=HMIfPTqxmWw,"heroin picko,,,,sidu leči koliko je dobar",,
sr-01199,https://www.youtube.com/watch?v=HMIfPTqxmWw,Nisu ljudi drugačiji nego ljudi sa problemom.,,
sr-01200,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Zasto propagirati nesto sto od 7mil. Ljudi ne zeli u svom gradu,ako si peder ili populacija ta njihova radi u svoja cetiri zida sta zelis,normalne ljude pustite na miru ne potenciranje ovog je porazavajuce za normalan rast i razvoj svih nas,koliko god ljudi mislili da mogu da s tim da se ponose,ti ljudi su dno. Ponosi se ti u svoja cetiri zida ne treba normalan svijet gledati kako ti volis isti pol,zato i jeste napravljena druga strana od strane huligana jer svi mi normalni imamo isto misljenje. Zalosno jeste sto smo mi to omogucili kao narod da se vi ponosite time,to uopste nije za ponos",,
sr-01201,https://www.youtube.com/watch?v=HMIfPTqxmWw,Филм за 85 IQ југоретарде.,,
sr-01202,https://www.youtube.com/watch?v=HMIfPTqxmWw,Komentare ispod nasih filmova pod hitno zabraniti!,,
sr-01203,https://www.youtube.com/watch?v=HMIfPTqxmWw,peder Radmilo razvalio glumom,,
sr-01204,https://www.youtube.com/watch?v=HMIfPTqxmWw,Zavidi I amerika na jedinstvu,,
sr-01205,https://www.youtube.com/watch?v=HMIfPTqxmWw,Koja budalastina od filma.nko da je placen od znate koga di bi uvalio ovu ideju le ge be na narode,,
sr-01206,https://www.youtube.com/watch?v=HMIfPTqxmWw,Toni e cirkus ha ha.....,,
sr-01207,https://www.youtube.com/watch?v=HMIfPTqxmWw,Ovakve filmove Holivud nikada nece imati,,
sr-01208,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Të them të drejtën them dhe më mungon një film i mirë, të fala nga Kosova",,
sr-01209,https://www.youtube.com/watch?v=HMIfPTqxmWw,Pišaju u bazen hi hihi,,
sr-01210,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Tipicno srpska tematika, pistolji, agresija, vika i galama- Vulgarne reci i neizostavni pederi. Eto to vam je Srbija.",,
sr-01211,https://www.youtube.com/watch?v=HMIfPTqxmWw,"""Znas sta? Ti si mnogo bolestan decko"" :D Ljimun do jaja :D",,
sr-01212,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Sve u svemu svaki film je danguba , veca korist je ocistiti nesto po kuci ili prosetati vani.",,
sr-01213,https://www.youtube.com/watch?v=HMIfPTqxmWw,Promovisanje bolesti nek se zatru izrodi božiji,,
sr-01214,https://www.youtube.com/watch?v=HMIfPTqxmWw,Pierre Overpass,,
sr-01215,https://www.youtube.com/watch?v=HMIfPTqxmWw,Jones Frank Jackson Brian Brown Angela,,
sr-01216,https://www.youtube.com/watch?v=HMIfPTqxmWw,Opet gledam i smejem se do suzaaaaaa,,
sr-01217,https://www.youtube.com/watch?v=HMIfPTqxmWw,Ujebali su yut yub sa reklamama,,
sr-01218,https://www.youtube.com/watch?v=HMIfPTqxmWw,Kosovar je najaci lik vristim od smeha,,
sr-01219,https://www.youtube.com/watch?v=HMIfPTqxmWw,Paradu bolesti a ne ponosa,,
sr-01220,https://www.youtube.com/watch?v=HMIfPTqxmWw,види ове бабе што пљуга у флауту,,
sr-01221,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Tko god kaze da je film los neka ukljuci malo mozdane vijuge! Pointa filma je prepoznavanje i postovanje razlicitosti u svakom pogledu (izbor zivljenja, religije... ) ali dok to shvatimo netko uvijek plati glavom!",,
sr-01222,https://www.youtube.com/watch?v=HMIfPTqxmWw,Karina od pederskopromotivnobratskojedinstevnog tkz.filma!,,
sr-01223,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Jedan od najgorih srpskih filmova,jer promovisati bolestiju,odvratnost je uzasno nesto..jeste Nikola Kojo postao neki,petokolonas,mrzitelj svega srpskog..ali nisam se nadao da ce i pederluk podrzavati.. najodvratniji film u srpskoj kinematografiji...",,
sr-01224,https://www.youtube.com/watch?v=HMIfPTqxmWw,film koji nije dovoljno pogledati jednom !,,
sr-01225,https://www.youtube.com/watch?v=HMIfPTqxmWw,Super film.. Samo su se posrali na kraju!!! NVO FILM JBG,,
sr-01226,https://www.youtube.com/watch?v=HMIfPTqxmWw,"DA SE OVAKO UJEDINIMO PROTIV USTASA BALIJA I CETNIKA GDJE BI NAM BIO KRAJ,SMRT FASIZMU.",,
sr-01227,https://www.youtube.com/watch?v=HMIfPTqxmWw,Jeli tu i relja,,
sr-01228,https://www.youtube.com/watch?v=HMIfPTqxmWw,Molim komentatore da se suzdrže od pisanja uvredljivih komentara. Ovdje smo da gledamo solidan film s naših prostora. Ne želim da YouTube ukloni moj kanal ili da netko dobije ban. Hvala na razumijevanju.,,
sr-01229,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Meni je nevjerovatno koliko vi pogresno gledate ovaj film, na stranu lgbt ima toliko toga vise u ovom filmu ali jok...",,
sr-01230,https://www.youtube.com/watch?v=HMIfPTqxmWw,Propagandno Smece od filma,,
sr-01231,https://www.youtube.com/watch?v=HMIfPTqxmWw,Albaniaaa and Kosova is Christian,,
sr-01232,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Koja slucajnost jbt, da se pogodi da je lik koji igra glavnog geja u filmu, zapravo raspala pedofilska pedercina koja je silovala dete? Neverovatno, ne bih verovao. I jos da dobije 11 meseci nanogvice za to, a komsija moj dobio 2 godine za tesku kradju jer nije imao detetu da kupi hranu, i u prodavnici ukrao robe za malo preko 5 soma. Ko bi to zamislio? Neverovatno. Pa dal neku paradu za gladnu decu napraviti, pa ako prodje, prodje. Valjda ce neku podrsku dati drzava. Eto dovoljno nek snime jedan film kao ovaj, samo za gladnu decu ciji roditelji nemaju posla, pa moraju da kradu.",,
sr-01233,https://www.youtube.com/watch?v=HMIfPTqxmWw,Promoviraju homoseksualnost fuj,,
sr-01234,https://www.youtube.com/watch?v=HMIfPTqxmWw,Ubistvo mi nije strano,,
sr-01235,https://www.youtube.com/watch?v=HMIfPTqxmWw,Džukela je đorđe ha ha,,
sr-01236,https://www.youtube.com/watch?v=HMIfPTqxmWw,BlM kad smo tukli studente Pa kad ne uče,,
sr-01237,https://www.youtube.com/watch?v=HMIfPTqxmWw,Која је поента овог српског филма?,,
sr-01238,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Хочу обратиться к сербам с рядом вопросов. Существует фильм под названием ""Сербский фильм"". Не могли бы вы ответить, как в Сербии относятся к данному фильму? Освещался ли выход данного фильма в СМИ и как его оценивали (положительно или отрицательно)? Считают ли сербы, что выход данного фильма выставляет сербское кино в негативном свете? I want to ask the Serbs a number of questions. There is a film called ""Serbian Film"". Could you tell me how Serbia treats this film? Has the release of this film been covered in the media and how was it evaluated (positively or negatively)? Do the Serbs think that the release of this film exposes Serbian cinema in a negative light?",,
sr-01239,https://www.youtube.com/watch?v=HMIfPTqxmWw,Roko je kralj živila dalmacija i hos,,
sr-01240,https://www.youtube.com/watch?v=HMIfPTqxmWw,Овај стари педер исти Никола Баровић,,
sr-01241,https://www.youtube.com/watch?v=HMIfPTqxmWw,samo stoka razlikuje ljude prvo na nacionalnoj osnovi a i ovoj drugoj nek svako živi svoj život mi nismo sudije kako da ko živi,,
sr-01242,https://www.youtube.com/watch?v=HMIfPTqxmWw,Gute Schauspieler,,
sr-01243,https://www.youtube.com/watch?v=HMIfPTqxmWw,Meni je siptar najbolji,,
sr-01244,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Limun,Muslic,Ustas, Pedere Radmilo",,
sr-01245,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Odgledala sam film sto puta (plakala 99). ALI, kao lezbejka, smatram da su gej likovi u filmu toliko stereotipicni da film u neku ruku jos dodatno steti LGBTQ+ populaciji. Film je veoma dobar pokusaj izazivanja empatije prema LGBTQ+ zajednici, ali, moglo je bolje. 6.5/10 ‍",,
sr-01246,https://www.youtube.com/watch?v=HMIfPTqxmWw,Najbolji deo je kad umre ovaj sto u stvarnom zivotu napada decake,,
sr-01247,https://www.youtube.com/watch?v=HMIfPTqxmWw,Film top.Ali nista ovo ne opravdavam.Tacka.,,
sr-01248,https://www.youtube.com/watch?v=HMIfPTqxmWw,Prvi pederski srpski film.,,
sr-01249,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Какой классный фильм! Мы на днях делали вечер писем политическим ЛГБТК+ заключённым в России, и там обсуждали этот фильм, решила посмотреть специально на сербском языке, чтоб было более атмосферно, живу в Черногории два года, уехали из-за режима Путина, удивительно, как страна может откатиться назад... Вроде в России победили в начале 21 века этих нацистов, они больше не нападали массово на радужных людей, а после начала Войны с Украиной опять все эти хулиганы вылезли и чувствуют себя безнаказанно (( Мечтаю, чтоб в Мире был мир, чтоб все дружили!.. И все страны, все национальности и люди разной ориентации... Мечты... Самое страшное, что в России сами же правоохранители -- полиция и ФСБ -- устраивают облавы на гей-клубы и травят ЛГБТ-активистов ((( Если скинхедов можно хотя бы попытаться побить и отбиться от них, то тут никаких шансов...",,
sr-01250,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Ja sam isto peder, izgledam nešto tako ko Navojec, što igra ustašu ovde. Znači zame je baš teško reči, da sam gay. Ali hvala bogu živim u Sloveniji, pa nismo imali takvog nasilja ko u ostalim bivšim republikama YU. Hvala bogu smo tolerantnije društvo i ne podnosimo ove desničarske nacionaliste ko svi ostali...... I tako ko je reko prije počeo sukob sa skinheadima, koliko mi trebam odigrati svaki dan nekih uloga, da na poslu ne znaju, pa ovako pa onako.... I nemojte me pitat, da imo sam samo jednom neku devojku, samo da mi potvrdi da sam peder, ostalo sve samo muškarce....I bio oženjen sa muškarcem i tako....",,
sr-01251,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Dobar film, ali jako losa produkcija, sa slikom uopce nije prenio atmosferu svoga vremena.",,
sr-01252,https://www.youtube.com/watch?v=HMIfPTqxmWw,Sto vas ne pobise,,
sr-01253,https://www.youtube.com/watch?v=HMIfPTqxmWw,"A śto čoveku zgadiše gledanje Ben Hura nikom ništa? Koliko filmova, serija i muzike ima a da ni mi ""NoRmAlNi"" ne znamo konotacije ni relacije... Čitava mašinerija preko Freda Merkjurija, Pet Shop Boysa pa do Diznijevih crtaća. Ko koga onda smara?",,
sr-01254,https://www.youtube.com/watch?v=HMIfPTqxmWw,Jbg janenan ništea protiv buljašaali te paeade čemu to svih nagoli otokneka se guze u hr i dicu usvajaju e to nikako neodobravam,,
sr-01255,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Film vrlo perfidno,opravdava nastranosti !",,
sr-01256,https://www.youtube.com/watch?v=HMIfPTqxmWw,Koliko puta sam gledala film nije vazno.. Mislim da je bit u potpunoj tolerenaciji i razumijevavanju za svako ljudsko bice i prema svemu u zivotu. Za mene Parada nije samo film o LGBT populuciji vec mnogo vise.,,
sr-01257,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Tetovaža na pocetku filma Srbinje 93, greska jos uvijek se grad zvao Foča (kao i danas), a Srbinje je bilo kratko posle Dejtona par godina",,
sr-01258,https://www.youtube.com/watch?v=HMIfPTqxmWw,Kolika borba zbog sanitarnih cvorova.,,
sr-01259,https://www.youtube.com/watch?v=HMIfPTqxmWw,Hahahaha kakva je glumcina je ovaj Kojo,,
sr-01260,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Ima srbin, hrvat, bošnjak, šiptar, peder. A gde je makedonac?",,
sr-01261,https://www.youtube.com/watch?v=HMIfPTqxmWw,Gde je makedonac?,,
sr-01262,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Ja mislim, film je snimljen u stilu emira Kusturice",,
sr-01263,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Strongman glumi ovde, Super BAJCHA",,
sr-01264,https://www.youtube.com/watch?v=HMIfPTqxmWw,Apsolutno Beogradzani imaju pravo,,
sr-01265,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Šiptar nije pogrdno ime. Tako se zovu. Otprilike kao kada bi Mađar bilo pogrdno umesto, šta znam, Ugar (Hungar). To što se oni hvataju za naziv koji su im dodelile zapadne sile je njihov a ne naš problem.",,
sr-01266,https://www.youtube.com/watch?v=HMIfPTqxmWw,Nista sladje nije kad se pomjesa Kao Sto Je Srpsko Hrvatsko,,
sr-01267,https://www.youtube.com/watch?v=HMIfPTqxmWw,To sam gledala sa deckom Lukijanom,,
sr-01268,https://www.youtube.com/watch?v=HMIfPTqxmWw,Fantastican filmfantasticni glumci,,
sr-01269,https://www.youtube.com/watch?v=HMIfPTqxmWw,"I na ulicama svih drugih gradova, takodje prebijaju ljude na ulici samo zato sto su drugaciji!!! Reziser na veoma sarlatanski nacin satanizuje Srbiju, Beograd i sve Srbe i zlouptrebljava umetnost da bi sirio mrznju prema Srbima!!! Po njemu svi obozavaju homoseksualce, samo ih Srbi mrze! Koji je to hohstapler! Imamo najgore rezisere na celom svetu!",,
sr-01270,https://www.youtube.com/watch?v=HMIfPTqxmWw,PARADA I PUNO NASI DOMACI FILMOVA KAO I BALKAN KAN I MN.DR MOGU UZIVAM SVAKI PUT DA IH GLEDAM VOLIM DOMACE FILMOVA,,
sr-01271,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Malo je pederski,ali je lepo.....",,
sr-01272,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Odlican film i na veoma ubedljiv i lako razumljiv nacin pokazuje svu suludost ljudske netrpeljivosti po pitanju raznih, cesto fiktivnih podela. Svaka cast.",,
sr-01273,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Serb, Croat, Bosniak, Albanian and Gay (Balkan Movie) Very Funny",,
sr-01274,https://www.youtube.com/watch?v=HMIfPTqxmWw,Đorđe Radmilo NAKAZE,,
sr-01275,https://www.youtube.com/watch?v=HMIfPTqxmWw,"""NE TAJ PRST!"" Legendaran film! Mene nije briga i nije mi bitno da li je neko gay, Hrvat, Musliman ili nešto sasvim drugo, ljudi su ljudi... Jedino preostalo što možeš biti je govno.",,
sr-01276,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Da se razumijemo va nakaradnost nikad nece zazivit u Hriscanskoj Srbiji Slava Bogu, satanisti sodomasi mrs!",,
sr-01277,https://www.youtube.com/watch?v=HMIfPTqxmWw,Ми не требамо да се поносимо овим што су ови урадили ово не треба да се одржава бар не у Србији то више није само парада већ исмјевање и ругање и српству православљу цркви генерално вјери,,
sr-01278,https://www.youtube.com/watch?v=HMIfPTqxmWw,"""BERETKA DEVETKA ONAJ LEPI""",,
sr-01279,https://www.youtube.com/watch?v=HMIfPTqxmWw,aktivirajte titlove,,
sr-01280,https://www.youtube.com/watch?v=HMIfPTqxmWw,"Ма јесте, они су као незаштићени, нико их не слуша, полиција и држава игноришу па морају кримоси да их бране. А у стварности их подржава само најмоћнија држава у људској историји и све њене финансијске институције и службе. Јадни.",,
sr-01281,https://www.youtube.com/watch?v=HMIfPTqxmWw,Nekad treba da se zapitaš šta je veći greh,,
sr-01282,https://www.youtube.com/watch?v=HMIfPTqxmWw,Glupost nevidjena propaganda bolesti,,
sr-01283,https://www.youtube.com/watch?v=HMIfPTqxmWw,pojenta svi mogu da zive u miru,,
sr-01284,https://www.youtube.com/watch?v=HMIfPTqxmWw,"""Prajd""/""pride"" ili ponos je smrtni greh.",,
sr-01285,https://www.youtube.com/watch?v=HMIfPTqxmWw,12:20 Sad se ispoljava Woke Culture fаšizаm. Sa njihovim Drag Queen Shows u školama deci što vrše indoktrinaciju.,,
sr-01286,https://www.youtube.com/watch?v=HMIfPTqxmWw,STRAŠNO KOLIKO SU U SRBIJI JOŠ UVEK LJUDI ZAOSTALI,,
sr-01287,https://www.youtube.com/watch?v=HMIfPTqxmWw,Legendarni Nikola Kojo,,
sr-01288,https://www.youtube.com/watch?v=HMIfPTqxmWw,Biso oces vladiku Pufta poznaje papu al on nije Srbin,,
